Apartment Size,Renter Name,Min Price,Max Price,Avg Price,Last Price,Folder Name
25,Max Müller,100,600,500,600,1ff0c2be-18ea-4495-b922-1b126419d6ad
25,Max Müller,450,550,487.5,450,2207044c-80a4-48e8-96d6-094839faa2dd
25,Max Müller,1200,1200,1200,1200,24d8f2ce-1991-4512-a3ca-6f96b3bcb91f
25,Max Müller,200,800,410,400,2b23a53c-b7ba-433e-bcde-9dfe91811d55
25,Max Müller,700,800,750,750,2cd032c3-31f8-45b2-b90c-119382947796
25,Max Müller,0,0,0,0,2eb9d0e8-8c8a-486b-8d3f-355afa8cb619
25,Max Müller,600,800,687.5,650,4f0d6d9b-7c16-4308-a014-d3bf4096f7a6
25,Max Müller,800,1200,933.3333333333334,800,6336cdfa-6e6c-4559-be2a-9ec94ed75cfa
25,Max Müller,800,800,800,800,6c8dfd4c-6b71-4597-b5e2-0940a4211759
25,Max Müller,0,0,0,0,6e5e8e16-042f-498c-a18a-94fe6bd48d5c
25,Max Müller,800,800,800,800,764ab77a-77ad-46e8-a5da-63854ce4f776
25,Max Müller,0,0,0,0,80cb0947-f8b4-4175-b50a-ee3e6232d453
25,Max Müller,480,500,488,480,8b579d29-7609-44d0-8671-fc5a5e2d7c32
25,Max Müller,550,600,575,550,8f5a30d8-b964-48a5-8cf6-b94c3130f5ed
25,Max Müller,600,700,666.6666666666666,650,94bbde24-4f2e-40e4-a1ca-fb4df8e5c712
25,Max Müller,800,800,800,800,9d065262-02ca-4412-aa71-62aec71bb119
25,Max Müller,700,700,700,700,a216b926-443b-49f3-9eb7-9ae3e324d0e2
25,Max Müller,800,800,800,800,a84085ef-befc-4d51-9f39-f5b43ecfd757
25,Max Müller,100,100,100,100,b35ac365-e89d-47e8-a63b-88755eca0fb1
25,Max Müller,0,0,0,0,b675122a-64f6-4214-9ff9-327588aaf4c0
25,Max Müller,1000,1200,1066.6666666666667,1000,c2a17762-0104-4dd4-ba7a-39f0bfe3cddf
25,Max Müller,800,800,800,800,c3d46b58-d358-45b5-ab9e-1454c2288c63
25,Max Müller,700,700,700,700,d2d29af7-09a2-435e-a485-e6ecea70b694
25,Max Müller,700,800,750,700,d5f042a8-4e34-4da3-9ceb-121a950d9453
25,Max Müller,555,700,602.5,555,e067dfe9-5c32-4510-bcda-a6147f5593a7
