Apartment Size,Renter Name,Min Price,Max Price,Avg Price,Last Price,Folder Name
25,Hassan Rahman,100,120,110,120,2904f4d0-bd1e-4064-bfb6-64b27cff0f79
25,Hassan Rahman,380,400,395,380,3117b2a0-e12f-4fad-9ea5-e0c896fd7f0c
25,Hassan Rahman,800,900,850,800,44588865-8457-4ac0-b216-5a71ccd7796a
25,Hassan Rahman,500,800,616.6666666666666,600,4cbd7430-13fe-4544-ab1e-20cbbe2644dc
25,Hassan Rahman,750,900,825,750,584f987d-7e1d-4bf2-bdac-339243ac122c
25,Hassan Rahman,800,800,800,800,64f0abe0-48b6-460f-b81b-c05bff358f26
25,Hassan Rahman,900,900,900,900,74e5ceba-6a2e-4639-81c7-911488bd76ee
25,Hassan Rahman,500,600,575,600,76b42a0e-c8bd-4d42-b9b0-5688658ed6ab
25,Hassan Rahman,700,800,733.3333333333334,700,7ce48322-48b5-4c27-b3b8-c5b6a4de2a89
25,Hassan Rahman,500,500,500,500,81a0b97b-92de-4d6c-8bb2-a406f3e8310c
25,Hassan Rahman,700,750,733.3333333333334,750,8db82049-4b3c-422a-8e54-e11c65e7a175
25,Hassan Rahman,600,700,650,700,8f581885-a264-4192-91dd-3012e60076fb
25,Hassan Rahman,700,800,750,700,9452515c-8641-4419-b02c-2392be126de8
25,Hassan Rahman,0,0,0,0,9c05dd92-4860-4070-b21a-3203306b24e4
25,Hassan Rahman,500,500,500,500,a3532014-c6db-4905-ae23-3d4374ecf390
25,Hassan Rahman,780,900,810,780,ad6c2f79-3e46-4029-b37b-4b24cb20d668
25,Hassan Rahman,600,700,650,700,baed61df-9dbc-4ce6-b8e0-aeacd7b88452
25,Hassan Rahman,600,650,633.3333333333334,650,d7913d99-4e30-4e9c-8a86-83b4448cb2dc
25,Hassan Rahman,600,600,600,600,d97af42a-001e-4a23-b67c-790f759ef397
25,Hassan Rahman,700,800,760,800,e33edf58-d107-4b84-b883-a5ff8aa38e9e
25,Hassan Rahman,650,700,675,650,e77ac6b6-3c7e-469d-8046-82342115ecca
25,Hassan Rahman,800,800,800,800,eb376e7d-1fd8-43eb-baec-171e89022881
25,Hassan Rahman,0,0,0,0,f1657097-588e-417f-9a90-71ec3091151c
25,Hassan Rahman,500,700,566.6666666666666,700,f8a4d944-1022-45c8-b67a-970a4403c804
25,Hassan Rahman,0,0,0,0,fddfb413-1720-4dff-9c6f-8de627b6865f
