Apartment Size,Renter Name,Min Price,Max Price,Avg Price,Last Price,Folder Name
25,Nesibe Trabelsi,800,800,800,800,08f31789-9f5e-47bb-8a1a-3b1d020b9669
25,Nesibe Trabelsi,500,800,685.7142857142857,750,09e02c80-4471-4b9c-b622-32e630e64fb2
25,Nesibe Trabelsi,750,900,800,750,0d6da170-d1ca-418a-86a1-a7ef3092e069
25,Nesibe Trabelsi,700,700,700,700,25df01e1-e8cf-4480-a661-7615e74a7778
25,Nesibe Trabelsi,600,600,600,600,2cba9e58-cdf4-4982-8e78-37c5d9d08951
25,Nesibe Trabelsi,800,800,800,800,3b30f670-226b-44ce-b935-e1d56403252f
25,Nesibe Trabelsi,500,500,500,500,3d6eeec5-5065-4617-9978-eb075e011b16
25,Nesibe Trabelsi,500,600,566.6666666666666,600,43f62592-6b04-4921-be42-cc14afcfb03c
25,Nesibe Trabelsi,800,900,850,900,49fc2c3d-68ec-474b-8144-b1c1e4122fc5
25,Nesibe Trabelsi,0,0,0,0,515efaba-ac12-4655-890d-b8a438954186
25,Nesibe Trabelsi,500,500,500,500,6a0c5f3f-92a3-467c-806e-e672a36f21fa
25,Nesibe Trabelsi,500,600,525,600,6b5f273e-1e61-490f-9a35-8890e31be4e5
25,Nesibe Trabelsi,500,500,500,500,7a00cbed-ce71-42f9-b971-cb9dd129bfa4
25,Nesibe Trabelsi,650,700,666.6666666666666,650,867fc033-a957-4be5-9a1c-f652867dcc31
25,Nesibe Trabelsi,600,700,666.6666666666666,600,983f94d4-6464-4c3e-9b00-ac34fe384b6e
25,Nesibe Trabelsi,750,750,750,750,9cd64f68-5f5c-4db8-9317-26c66a388670
25,Nesibe Trabelsi,450,450,450,450,a7dc6904-cdfb-4f3e-9e57-eb3a24aeeae6
25,Nesibe Trabelsi,500,500,500,500,a819b73c-c9eb-475a-9fc6-731a0948f4c6
25,Nesibe Trabelsi,800,900,850,800,afdecdc9-3b63-4115-a07f-89ed2d41bfe2
25,Nesibe Trabelsi,500,600,533.3333333333334,600,bc5ca396-a5e7-49dd-8948-cddde5ca6b01
25,Nesibe Trabelsi,800,800,800,800,d34547f1-4c4b-415c-95d2-a4591fc21bb1
25,Nesibe Trabelsi,700,750,725,750,dacb9459-deb4-4487-b2ad-4c4d91fc097e
25,Nesibe Trabelsi,450,520,490,520,e19e1c39-b262-4de1-b2d0-765a0c304add
25,Nesibe Trabelsi,0,0,0,0,ece3c634-4778-404d-b4cf-a829d383d21f
25,Nesibe Trabelsi,0,0,0,0,faee53dd-48db-44c1-9f93-79be0960c54b
