Apartment Size,Renter Name,Min Price,Max Price,Avg Price,Last Price,Folder Name
25,Mary Smith from the United States of America,500,600,550,600,025ca5d6-c3e5-4e16-b69d-0e3f4ca17716
25,Mary Smith from the United States of America,650,700,675,650,0707bf54-949d-4b98-a262-e3a0737653ee
25,Mary Smith from the United States of America,500,500,500,500,185da868-1ac7-4eb9-b097-fbc85dde99be
25,Mary Smith from the United States of America,800,900,833.3333333333334,900,1cc2065b-e333-47c9-8913-19f0dc3a271a
25,Mary Smith from the United States of America,500,700,580,550,2479cf99-1870-4f60-abbf-2cdf8326a148
25,Mary Smith from the United States of America,700,800,725,700,4b9d1576-1521-4676-ac03-57367adfb756
25,Mary Smith from the United States of America,900,900,900,900,4d58c5f4-8286-4b32-b2c7-04cf665d734a
25,Mary Smith from the United States of America,500,700,600,700,505506f7-28e9-46ca-8344-238447482572
25,Mary Smith from the United States of America,750,750,750,750,58e00b3c-6d7c-467b-a8da-5729229fa498
25,Mary Smith from the United States of America,0,0,0,0,59d93f77-1286-487e-8beb-e4c3d5b4bb63
25,Mary Smith from the United States of America,500,700,583.3333333333334,700,5bd31b12-44c5-4ff2-878a-f39dff4562ed
25,Mary Smith from the United States of America,500,7200,1860,7200,5f53e5ef-f3f2-4f0b-86b1-4246f72eb9b1
25,Mary Smith from the United States of America,0,0,0,0,641cd25d-45d2-4857-95cb-4afbb467b7e7
25,Mary Smith from the United States of America,800,900,833.3333333333334,900,64b49951-6fa4-4bf0-a0ff-c18e6993a142
25,Mary Smith from the United States of America,1200,1200,1200,1200,6b449487-9221-4e70-bb8b-356f7926f319
25,Mary Smith from the United States of America,700,800,740,800,6d2e7672-2e4c-4b7d-9303-ede48f069b8d
25,Mary Smith from the United States of America,600,800,700,800,6f2175fd-aa39-4ef2-bb10-08aff008750d
25,Mary Smith from the United States of America,400,500,440,420,6f670d9e-8b31-4fe6-9348-daac398cd005
25,Mary Smith from the United States of America,500,500,500,500,733854f4-3663-4346-b821-c9ae50780526
25,Mary Smith from the United States of America,500,500,500,500,75591855-7092-4770-a2eb-8fe53b7a07a7
25,Mary Smith from the United States of America,500,500,500,500,8019707b-6bfd-4892-9897-d09b56c9ce97
25,Mary Smith from the United States of America,750,800,766.6666666666666,750,81ddc63b-6f57-400d-8ca1-3e93a73e62bb
25,Mary Smith from the United States of America,800,900,833.3333333333334,900,826a979b-b0c9-42f2-a2f3-92d013aee816
25,Mary Smith from the United States of America,800,850,837.5,850,8489ab9e-c907-406b-9076-53dd925b4383
25,Mary Smith from the United States of America,400,500,425,400,85c0a37a-9ace-49c5-9cf5-3b1780e6c962
25,Mary Smith from the United States of America,700,900,775,700,8a2f0753-21f1-486b-9419-ac365733e05d
25,Mary Smith from the United States of America,0,0,0,0,8dd49ffe-2181-4ba1-a0ac-cffe6eafd6c9
25,Mary Smith from the United States of America,400,500,460,500,9a6a1b6f-4b9d-4613-99ff-9d863a7a5c8c
25,Mary Smith from the United States of America,500,800,650,800,9b1651c8-bda7-49f6-9c87-27f8acad8f08
25,Mary Smith from the United States of America,123,456,265.8,456,a2610f6c-064c-419c-af59-7c672eb5880e
25,Mary Smith from the United States of America,0,0,0,0,a7e0e62d-bf36-4286-b9a2-afd84bb5dc5d
25,Mary Smith from the United States of America,500,600,550,550,a8cf95ed-ef2f-4f19-8263-dbce21b6c7e7
25,Mary Smith from the United States of America,500,500,500,500,a942df0a-d665-4951-b795-1049ef17026e
25,Mary Smith from the United States of America,0,0,0,0,a97c3952-fc83-4660-b83c-63ac377e267a
25,Mary Smith from the United States of America,500,500,500,500,aa670cf4-bac2-4e75-b5c4-eb92d1084a28
25,Mary Smith from the United States of America,100,800,683.3333333333334,800,ac5bfde4-8c3f-4b4e-b909-7f43b7a405b9
25,Mary Smith from the United States of America,0,0,0,0,b008d218-455f-4ab0-a89a-1ca73f8dd0e8
25,Mary Smith from the United States of America,0,0,0,0,b0a7f732-1288-40ca-9985-ac8a9243cc87
25,Mary Smith from the United States of America,500,500,500,500,b0d3b555-218a-4ac8-aeee-085d4eb3ac1a
25,Mary Smith from the United States of America,400,450,410,450,b5df75dc-98ad-4499-807d-959974562407
25,Mary Smith from the United States of America,800,1200,966.6666666666666,800,b9656b92-36eb-47e7-b392-e35689de737e
25,Mary Smith from the United States of America,600,600,600,600,b9b51a88-3d14-4aef-8743-3958dddc66d7
25,Mary Smith from the United States of America,500,700,575,550,bbe05a35-08a9-4ef8-8e11-76f9bda0eafe
25,Mary Smith from the United States of America,800,900,850,900,bd239511-7b10-4fa1-ac81-d5bb48eaa5fc
25,Mary Smith from the United States of America,800,800,800,800,c4d8a71e-9e90-4040-9d37-a35616a81bcf
25,Mary Smith from the United States of America,0,0,0,0,c50528bc-347d-47d3-964b-5e04f428d38b
25,Mary Smith from the United States of America,750,900,791.6666666666666,750,d11d7e0e-102e-43df-bb75-30f5c3ee849e
25,Mary Smith from the United States of America,1000,1000,1000,1000,d9cf1906-88ff-4aec-b1c2-47a8ed58dfa4
25,Mary Smith from the United States of America,450,500,462.5,450,e6503cc3-7ba8-4cff-896f-f3e370355700
25,Mary Smith from the United States of America,800,900,850,900,e804f8b9-78d1-4d51-ab80-7ef6e16b52b0
