Apartment Size,Renter Name,Min Price,Max Price,Avg Price,Last Price,Folder Name
25,Bo Li from China,0,0,0,0,036ff99a-ab29-4b92-aed3-48f4fccfad80
25,Bo Li from China,450,500,466.6666666666667,450,03ff5ecf-6eb0-435d-ac72-3e439ac5837d
25,Bo Li from China,800,800,800,800,04bc4599-818b-49c6-8de8-3caffd2c1d52
25,Bo Li from China,450,500,475,450,075e40a5-1447-46c0-84c7-6d7c27ce06d9
25,Bo Li from China,0,0,0,0,0ff3e3b9-56f3-479c-b621-c9e9a686b7fa
25,Bo Li from China,400,600,475,400,11ee7802-d607-4d5e-9d0f-c4af6f6a50a8
25,Bo Li from China,600,600,600,600,171234a3-ef5f-4cf9-868e-a34e2b54fbfc
25,Bo Li from China,500,500,500,500,1775a2f2-c05c-4cd2-8668-4c5e2c6d809b
25,Bo Li from China,0,0,0,0,1be7a91f-6ccb-4d79-b31d-127759b4c5ae
25,Bo Li from China,450,700,526,480,209ce079-07c4-40a5-9257-50bfbabf4110
25,Bo Li from China,800,800,800,800,247027a3-8571-4737-9e15-b716314e3981
25,Bo Li from China,500,500,500,500,2d49c262-407b-4ee2-b450-917d508ef3c5
25,Bo Li from China,250,300,275,300,2fecc66c-84a3-433d-88e1-a5813ba31dc4
25,Bo Li from China,500,600,550,550,32dc6e05-7d4c-412e-80f4-91b47c4d4c66
25,Bo Li from China,700,800,766.6666666666666,700,35d4db72-4d37-4279-8be9-12de75390ce7
25,Bo Li from China,500,700,600,700,3db2fe0b-4514-472f-95fc-9bd6d9461b67
25,Bo Li from China,700,800,750,700,417053a5-5059-4176-910e-75a474fb97b4
25,Bo Li from China,0,0,0,0,4262f006-6c3e-4147-a5c1-06ec1f9a9e7f
25,Bo Li from China,1150,1200,1175,1150,4d0341af-82e6-4124-8949-a59e2ac03d2a
25,Bo Li from China,400,500,450,400,4d962b9e-f969-419e-afaa-8846d3d9a596
25,Bo Li from China,0,0,0,0,52221224-f60e-4cfd-baa2-c677fec64b26
25,Bo Li from China,500,700,533.3333333333334,500,5389e823-507e-4131-a8a5-4649e56d465e
25,Bo Li from China,0,0,0,0,55484438-902a-4578-88a2-0f6dfa48ab51
25,Bo Li from China,0,0,0,0,66dbdf13-50b0-4924-8c25-54fbff201adb
25,Bo Li from China,700,800,750,750,69c5934a-7a12-4c21-a33e-d97c6bc1b7a0
25,Bo Li from China,400,800,566.6666666666666,400,8859bb7f-2fe0-41bd-b919-d4c3cc6c0c38
25,Bo Li from China,300,350,325,350,8f972814-5dc6-4a6e-a13f-1e6b5d1571fa
25,Bo Li from China,500,500,500,500,903407d5-12a9-4a7b-b985-940b5c5b5025
25,Bo Li from China,700,700,700,700,93607a2d-1c94-44ff-8c6c-23907b599dd8
25,Bo Li from China,1000,1200,1133.3333333333333,1200,9a6fef4e-34ef-4ae3-a4bf-a4140e08f88a
25,Bo Li from China,700,800,766.6666666666666,800,9b362cab-80f2-43a3-8595-acffd65dbd28
25,Bo Li from China,300,500,427.77777777777777,300,b03b0df0-7c51-4ec1-a027-d4e695009107
25,Bo Li from China,550,600,556.25,550,b11bbc15-870e-479d-b919-da1d0afc1d44
25,Bo Li from China,500,500,500,500,b2b5c991-4b3f-4e27-a6be-a209f0230d5d
25,Bo Li from China,0,0,0,0,b7e8c7d8-ffe9-4ae9-9289-f5650664e385
25,Bo Li from China,800,800,800,800,c24c8323-e380-4f0a-aa51-a3cf9f3afb81
25,Bo Li from China,700,900,800,900,cdd3a1e4-b077-429d-a739-be1f37dd89af
25,Bo Li from China,800,900,857.1428571428571,900,cde650cf-196c-4273-a786-6294720d733a
25,Bo Li from China,0,0,0,0,d015117d-2f12-46a8-99d8-617acfafb977
25,Bo Li from China,350,350,350,350,d06766f3-afb7-4912-8d5c-444cdda01761
25,Bo Li from China,800,800,800,800,da046f44-6483-4627-b073-8cb07d6b2930
25,Bo Li from China,250,250,250,250,dede974b-35de-4833-b08c-32623d70ae38
25,Bo Li from China,600,700,650,700,e0fd6175-380e-4102-9831-fa4a60d91c79
25,Bo Li from China,500,1000,675,1000,e47b70d5-cbaa-41de-bbe4-ac4144779312
25,Bo Li from China,0,0,0,0,e4c9c4a4-ef40-4e2d-aced-218a2e4ea85f
25,Bo Li from China,500,500,500,500,e7446577-6e96-49a6-9127-3893c77990f5
25,Bo Li from China,400,500,475,500,e9ee6cdc-8af3-485f-9db4-0b3427dc98a3
25,Bo Li from China,600,700,666.6666666666666,700,ec8a7211-1836-46e7-b0ef-dca2a4a67c4d
25,Bo Li from China,800,900,850,900,f985cbf2-a3a6-4b0b-b3b7-40d15d70d788
25,Bo Li from China,725,800,757.6923076923077,800,fb7351a7-e9ad-4103-a192-2ca92cd57118
